,gene_id,uniprot,interpro,goa
29,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
30,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
31,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
32,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
33,EC55989_4500,B7LAV7,"IPR006254,IPR015813,IPR018523",B7LAV7
34,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
35,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
36,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
37,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
38,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
39,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
40,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
41,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
42,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
43,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
44,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
45,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
46,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
47,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
48,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
49,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
50,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
51,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
52,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
53,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
54,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
55,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
56,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
57,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
58,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
59,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
60,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
61,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
62,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
63,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
64,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
65,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
66,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
67,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
68,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
69,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
70,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
71,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
72,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
73,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
74,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
75,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
76,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
77,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
78,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
79,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
80,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
81,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
82,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
83,EC55989_2028,B7L7Q3,"IPR000887,IPR013785",B7L7Q3
84,EC55989_2029,B7L7Q4,"IPR000581,IPR004786,IPR015928,IPR020558",B7L7Q4
85,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
86,EC55989_4800,B7LCV2,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",B7LCV2
87,EC55989_4800,B7LCV2,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",B7LCV2
88,EC55989_4800,B7LCV2,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",B7LCV2
89,EC55989_4800,B7LCV2,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",B7LCV2
90,EC55989_4800,B7LCV2,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",B7LCV2
91,EC55989_0955,,"IPR003136,IPR011994,IPR027417",B7LDA2
92,EC55989_0733,B7LAF5,"IPR006218,IPR006219,IPR013785",B7LAF5
93,EC55989_2872,B7LDH6,"IPR005746,IPR012336,IPR013766,IPR017937",B7LDH6
94,EC55989_1777,B7L5G3,"IPR000362,IPR005677,IPR008948,IPR018951,IPR020557,IPR022761,IPR024083",B7L5G3
95,EC55989_4500,B7LAV7,"IPR006254,IPR015813,IPR018523",B7LAV7
96,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
97,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
98,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
99,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
100,EC55989_3809,,"IPR001272,IPR008210,IPR013035,IPR015994",B7L4T1
101,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
102,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
103,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
104,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
105,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
106,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
107,EC55989_2482,B7LAQ1,"IPR000788,IPR005144,IPR008926,IPR013346,IPR013509",B7LAQ1
108,EC55989_2483,B7LAQ2,"IPR000358,IPR009078,IPR012348",B7LAQ2
109,EC55989_4500,B7LAV7,"IPR006254,IPR015813,IPR018523",B7LAV7
110,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
111,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
112,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
113,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
114,EC55989_4500,B7LAV7,"IPR006254,IPR015813,IPR018523",B7LAV7
115,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
116,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
117,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
118,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
119,EC55989_4500,B7LAV7,"IPR006254,IPR015813,IPR018523",B7LAV7
120,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
121,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
122,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
123,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
124,EC55989_0543,,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",B7L7F6
125,EC55989_3200,B7LFG7,"IPR002912,IPR006139,IPR006140,IPR016040,IPR029015,IPR029752,IPR029753",B7LFG7
126,EC55989_3214,B7LFI4,"IPR001576,IPR015824,IPR015901,IPR015911",B7LFI4
127,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
128,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
129,EC55989_3385,B7LGB5,"IPR001465,IPR006253,IPR011076,IPR023310",B7LGB5
130,EC55989_0143,B7LGL1,"IPR001264,IPR001460,IPR011813,IPR012338,IPR023346,IPR028166",B7LGL1
131,EC55989_0743,B7LB71,IPR005950,B7LB71
132,EC55989_2714,B7LCG9,"IPR000957,IPR005669",B7LCG9
133,EC55989_2714,B7LCG9,"IPR000957,IPR005669",B7LCG9
134,EC55989_0947,B7LD94,"IPR001989,IPR006638,IPR007197,IPR012838",B7LD94
135,EC55989_0947,B7LD94,"IPR001989,IPR006638,IPR007197,IPR012838",B7LD94
136,EC55989_3531,B7LH51,"IPR001150,IPR004184,IPR005949,IPR019777",B7LH51
137,EC55989_3531,B7LH51,"IPR001150,IPR004184,IPR005949,IPR019777",B7LH51
138,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
139,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
140,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
141,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
142,EC55989_0886,B7LCC4,IPR000326,B7LCC4
143,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
144,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
145,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
146,EC55989_4438,,"IPR015813,IPR018129,IPR021135,IPR022805",B7LA56
147,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
148,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
149,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
150,EC55989_1870,B7L6H5,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",B7L6H5
151,EC55989_5050,B7LEN4,"IPR004469,IPR006383,IPR023190,IPR023214",B7LEN4
152,EC55989_5050,B7LEN4,"IPR004469,IPR006383,IPR023190,IPR023214",B7LEN4
153,EC55989_5050,B7LEN4,"IPR004469,IPR006383,IPR023190,IPR023214",B7LEN4
154,EC55989_5050,B7LEN4,"IPR004469,IPR006383,IPR023190,IPR023214",B7LEN4
155,EC55989_0708,B7LAD1,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",B7LAD1
156,EC55989_0706,B7LAC9,"IPR000701,IPR014312",B7LAC9
157,EC55989_0705,B7LAC8,"IPR000701,IPR014314,IPR014361,IPR018495",B7LAC8
158,EC55989_0707,B7LAD0,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",B7LAD0
159,EC55989_3785,B7L4Q7,"IPR006124,IPR010045,IPR017849,IPR017850",B7L4Q7
160,EC55989_2944,B7LE93,"IPR000358,IPR009078,IPR012348,IPR026023,IPR026494",B7LE93
161,EC55989_2943,B7LE92,"IPR000788,IPR008926,IPR013346,IPR013509,IPR013554,IPR026459",B7LE92
162,EC55989_2944,B7LE93,"IPR000358,IPR009078,IPR012348,IPR026023,IPR026494",B7LE93
163,EC55989_2943,B7LE92,"IPR000788,IPR008926,IPR013346,IPR013509,IPR013554,IPR026459",B7LE92
164,EC55989_4796,B7LCU8,"IPR001150,IPR005144,IPR012833,IPR019777",B7LCU8
165,EC55989_4796,B7LCU8,"IPR001150,IPR005144,IPR012833,IPR019777",B7LCU8
166,EC55989_2744,B7LCJ9,"IPR001585,IPR004730,IPR013785,IPR018225",B7LCJ9
