,gene_id,uniprot,interpro,goa
30,EC55989_0095,B7LFW9,"IPR000086,IPR003561,IPR015797,IPR020084,IPR020476",B7LFW9
31,EC55989_1948,B7L6Q4,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",B7L6Q4
32,EC55989_1459,B7L561,"IPR008146,IPR008147,IPR014746,IPR027303",B7L561
33,EC55989_1928,B7L6N4,"IPR006095,IPR006096,IPR006097,IPR014362,IPR016040",B7L6N4
34,EC55989_1928,B7L6N4,"IPR006095,IPR006096,IPR006097,IPR014362,IPR016040",B7L6N4
35,EC55989_2288,B7L9Q6,"IPR006113,IPR006114,IPR006115,IPR006184,IPR008927,IPR012284,IPR013328,IPR016040",B7L9Q6
36,EC55989_3938,B7L5Y1,"IPR001327,IPR004099,IPR006322,IPR012999,IPR013027,IPR016156,IPR023753",B7L5Y1
37,EC55989_0262,,"IPR000836,IPR023747,IPR029057",B7L3Z0
38,EC55989_0346,B7L4Z5,"IPR001765,IPR015892",B7L4Z5
39,EC55989_3155,B7LF54,"IPR001041,IPR002888,IPR012675",B7LF54
40,EC55989_3154,B7LF53,"IPR002346,IPR005107,IPR016166,IPR016167,IPR016169",B7LF53
41,EC55989_3153,B7LF45,"IPR000674,IPR008274",B7LF45
42,EC55989_2814,B7LDC1,"IPR002871,IPR011339",B7LDC1
43,EC55989_2814,B7LDC1,"IPR002871,IPR011339",B7LDC1
44,EC55989_2814,B7LDC1,"IPR002871,IPR011339",B7LDC1
45,EC55989_2814,B7LDC1,"IPR002871,IPR011339",B7LDC1
46,EC55989_2814,B7LDC1,"IPR002871,IPR011339",B7LDC1
47,EC55989_2814,B7LDC1,"IPR002871,IPR011339",B7LDC1
48,EC55989_2813,,"IPR000361,IPR011302,IPR016092,IPR017870",B7LDC0
49,EC55989_2813,,"IPR000361,IPR011302,IPR016092,IPR017870",B7LDC0
50,EC55989_2813,,"IPR000361,IPR011302,IPR016092,IPR017870",B7LDC0
51,EC55989_2813,,"IPR000361,IPR011302,IPR016092,IPR017870",B7LDC0
52,EC55989_2813,,"IPR000361,IPR011302,IPR016092,IPR017870",B7LDC0
53,EC55989_2813,,"IPR000361,IPR011302,IPR016092,IPR017870",B7LDC0
54,EC55989_4306,B7L992,"IPR002629,IPR006276,IPR013215",B7L992
55,EC55989_0743,B7LB71,IPR005950,B7LB71
56,EC55989_0743,B7LB71,IPR005950,B7LB71
57,EC55989_0743,B7LB71,IPR005950,B7LB71
58,EC55989_0745,B7LB73,"IPR003439,IPR003593,IPR004606,IPR005116,IPR008995,IPR011868,IPR015852,IPR017871,IPR027417",B7LB73
59,EC55989_0745,B7LB73,"IPR003439,IPR003593,IPR004606,IPR005116,IPR008995,IPR011868,IPR015852,IPR017871,IPR027417",B7LB73
60,EC55989_0745,B7LB73,"IPR003439,IPR003593,IPR004606,IPR005116,IPR008995,IPR011868,IPR015852,IPR017871,IPR027417",B7LB73
61,EC55989_0744,B7LB72,"IPR000515,IPR011867",B7LB72
62,EC55989_0744,B7LB72,"IPR000515,IPR011867",B7LB72
63,EC55989_0744,B7LB72,"IPR000515,IPR011867",B7LB72
64,EC55989_3403,B7LGD2,IPR001204,B7LGD2
65,EC55989_3403,B7LGD2,IPR001204,B7LGD2
66,EC55989_3403,B7LGD2,IPR001204,B7LGD2
67,EC55989_3403,B7LGD2,IPR001204,B7LGD2
68,EC55989_1303,B7LGW8,"IPR000842,IPR005946,IPR029057,IPR029099",B7LGW8
69,EC55989_1859,,"IPR006151,IPR013708,IPR016040,IPR022872,IPR022893",B7L5P4
70,EC55989_3791,B7L4R3,"IPR000056,IPR011060,IPR013785,IPR026019",B7L4R3
71,EC55989_3795,B7L4R7,"IPR000623,IPR023000,IPR027417",B7L4R7
72,EC55989_4244,B7L8B4,"IPR000634,IPR001721,IPR001926,IPR005787",B7L8B4
