,gene_id,uniprot,interpro,goa
62,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
63,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
64,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
65,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
66,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
67,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
68,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
69,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
70,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
71,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
72,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
73,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
74,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
75,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
76,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
77,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
78,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
79,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
80,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
81,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
82,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
83,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
84,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
85,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
86,EC042_3760,D3H0B5,"IPR003439,IPR003593,IPR014137,IPR015858,IPR017871,IPR027417",D3H0B5
87,EC042_3758,D3H0B3,"IPR000515,IPR014157",D3H0B3
88,EC042_3757,D3H0B2,"IPR000515,IPR014156",D3H0B2
89,EC042_3756,D3H0B1,"IPR000914,IPR011980,IPR023765",D3H0B1
90,EC042_3759,D3H0B4,"IPR003439,IPR003593,IPR014138,IPR015857,IPR017871,IPR027417",D3H0B4
91,EC042_2938,D3GRS6,IPR002828,D3GRS6
92,EC042_0774,D3GY96,"IPR006218,IPR006219,IPR013785",D3GY96
93,EC042_3783,D3H0T6,"IPR001327,IPR004099,IPR006322,IPR012999,IPR013027,IPR016156,IPR023753",D3H0T6
94,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
95,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
96,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
97,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
98,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
99,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
100,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
101,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
102,EC042_3647,D3GZK4,"IPR000056,IPR011060,IPR013785,IPR026019",D3GZK4
103,EC042_3123,D3GTS6,"IPR002912,IPR006139,IPR006140,IPR016040,IPR029015,IPR029752,IPR029753",D3GTS6
104,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
105,EC042_3123,D3GTS6,"IPR002912,IPR006139,IPR006140,IPR016040,IPR029015,IPR029752,IPR029753",D3GTS6
106,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
107,EC042_3123,D3GTS6,"IPR002912,IPR006139,IPR006140,IPR016040,IPR029015,IPR029752,IPR029753",D3GTS6
108,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
109,EC042_3647,D3GZK4,"IPR000056,IPR011060,IPR013785,IPR026019",D3GZK4
110,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
111,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
112,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
113,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
114,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
115,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
116,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
117,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
118,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
119,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
120,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
121,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
122,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
123,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
124,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
125,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
126,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
127,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
128,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
129,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
130,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
131,EC042_0549,D3GW54,"IPR007247,IPR011051,IPR023525,IPR024060",D3GW54
132,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
133,EC042_2723,D3H3M9,"IPR001264,IPR001460,IPR009647,IPR011815,IPR012338,IPR023346",D3H3M9
134,EC042_4291,D3GRX3,"IPR000957,IPR005669",D3GRX3
135,EC042_4291,D3GRX3,"IPR000957,IPR005669",D3GRX3
136,EC042_4291,D3GRX3,"IPR000957,IPR005669",D3GRX3
137,EC042_4327,D3GS09,"IPR001989,IPR006638,IPR007197,IPR012839,IPR017896",D3GS09
138,EC042_4326,D3GS08,"IPR001150,IPR004184,IPR010098,IPR019777",D3GS08
139,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
140,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
141,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
142,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
143,EC042_3351,D3GWM5,IPR003824,D3GWM5
144,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
145,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
146,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
147,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
148,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
149,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
150,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
151,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
152,EC042_4293,D3GRX5,"IPR000652,IPR013785,IPR020861,IPR022896",D3GRX5
153,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
154,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
155,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
156,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
157,EC042_0549,D3GW54,"IPR007247,IPR011051,IPR023525,IPR024060",D3GW54
158,EC042_0549,D3GW54,"IPR007247,IPR011051,IPR023525,IPR024060",D3GW54
159,EC042_0549,D3GW54,"IPR007247,IPR011051,IPR023525,IPR024060",D3GW54
160,EC042_0549,D3GW54,"IPR007247,IPR011051,IPR023525,IPR024060",D3GW54
161,EC042_1264,D3H2J1,"IPR000842,IPR005946,IPR029057,IPR029099",D3H2J1
162,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
163,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
164,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
165,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
166,EC042_0980,D3GZV8,"IPR000103,IPR001327,IPR005982,IPR008255,IPR013027,IPR023753",D3GZV8
167,EC042_0980,D3GZV8,"IPR000103,IPR001327,IPR005982,IPR008255,IPR013027,IPR023753",D3GZV8
168,EC042_2663,D3H2V5,"IPR001585,IPR004730,IPR013785,IPR018225",D3H2V5
