,gene_id,uniprot,interpro,goa
51,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
52,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
53,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
54,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
55,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
56,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
57,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
58,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
59,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
60,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
61,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
62,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
63,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
64,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
65,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
66,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
67,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
68,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
69,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
70,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
71,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
72,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
73,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
74,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
75,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
76,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
77,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
78,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
79,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
80,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
81,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
82,EC042_1945,D3GVJ3,"IPR006424,IPR016040,IPR020828,IPR020829,IPR020830,IPR020831",D3GVJ3
83,EC042_2017,D3GWI4,"IPR000887,IPR013785",D3GWI4
84,EC042_2018,D3GWI5,"IPR000581,IPR004786,IPR015928,IPR020558",D3GWI5
85,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
86,EC042_4720,D3GW42,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",D3GW42
87,EC042_4720,D3GW42,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",D3GW42
88,EC042_4720,D3GW42,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",D3GW42
89,EC042_4720,D3GW42,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",D3GW42
90,EC042_4720,D3GW42,"IPR001757,IPR004014,IPR006068,IPR006415,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299",D3GW42
91,EC042_1000,D3H0D9,"IPR003136,IPR011994,IPR027417",D3H0D9
92,EC042_2801,D3H4L5,"IPR006218,IPR006219,IPR013785",D3H4L5
93,EC042_2788,D3H3U4,"IPR005746,IPR012336,IPR013766,IPR017937",D3H3U4
94,EC042_1779,D3GTJ7,"IPR000362,IPR005677,IPR008948,IPR018951,IPR020557,IPR022761,IPR024083",D3GTJ7
95,EC042_4377,D3GSY9,"IPR006254,IPR015813,IPR018523",D3GSY9
96,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
97,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
98,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
99,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
100,EC042_3124,D3GTS7,"IPR004788,IPR020672",D3GTS7
101,EC042_3664,D3GZM1,"IPR001272,IPR008210,IPR013035,IPR015994",D3GZM1
102,EC042_3703,D3H058,"IPR000623,IPR006001,IPR027417",D3H058
103,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
104,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
105,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
106,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
107,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
108,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
109,EC042_0786,D3GYA8,"IPR011045,IPR015943,IPR019405,IPR022528",D3GYA8
110,EC042_2475,D3H1A0,"IPR000358,IPR009078,IPR012348",D3H1A0
111,EC042_2474,D3H0S3,"IPR000788,IPR005144,IPR008926,IPR013346,IPR013509",D3H0S3
112,EC042_4377,D3GSY9,"IPR006254,IPR015813,IPR018523",D3GSY9
113,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
114,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
115,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
116,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
117,EC042_4377,D3GSY9,"IPR006254,IPR015813,IPR018523",D3GSY9
118,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
119,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
120,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
121,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
122,EC042_4377,D3GSY9,"IPR006254,IPR015813,IPR018523",D3GSY9
123,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
124,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
125,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
126,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
127,EC042_0572,D3GW77,"IPR000672,IPR016040,IPR020630,IPR020631,IPR020867",D3GW77
128,EC042_3123,D3GTS6,"IPR002912,IPR006139,IPR006140,IPR016040,IPR029015,IPR029752,IPR029753",D3GTS6
129,EC042_3135,D3GTT8,"IPR001576,IPR015824,IPR015901,IPR015911",D3GTT8
130,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
131,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
132,EC042_4376,D3GSY8,"IPR001465,IPR006252,IPR011076,IPR019830",D3GSY8
133,EC042_0149,D3GR96,"IPR001264,IPR001460,IPR011813,IPR012338,IPR023346,IPR028166",D3GR96
134,EC042_2634,D3H276,"IPR000957,IPR005669",D3H276
135,EC042_0784,D3GYA6,"IPR003439,IPR003593,IPR004606,IPR005116,IPR008995,IPR011868,IPR015852,IPR017871,IPR027417",D3GYA6
136,EC042_0782,D3GYA4,IPR005950,D3GYA4
137,EC042_0992,D3H0D1,"IPR001989,IPR006638,IPR007197,IPR012838",D3H0D1
138,EC042_0992,D3H0D1,"IPR001989,IPR006638,IPR007197,IPR012838",D3H0D1
139,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
140,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
141,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
142,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
143,EC042_0932,D3GZR1,IPR000326,D3GZR1
144,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
145,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
146,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
147,EC042_4331,D3GS13,"IPR015813,IPR018129,IPR021135,IPR022805",D3GS13
148,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
149,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
150,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
151,EC042_1869,D3GUJ3,"IPR000121,IPR002192,IPR006319,IPR008279,IPR013815,IPR013816,IPR015813,IPR018274,IPR023151",D3GUJ3
152,EC042_3124,D3GTS7,"IPR004788,IPR020672",D3GTS7
153,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
154,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
155,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
156,EC042_4885,D3GY28,"IPR004469,IPR006383,IPR023190,IPR023214",D3GY28
157,EC042_0739,D3GY60,"IPR000701,IPR014314,IPR014361,IPR018495",D3GY60
158,EC042_0740,D3GY61,"IPR000701,IPR014312",D3GY61
159,EC042_0742,D3GY63,"IPR001041,IPR004489,IPR009051,IPR012675,IPR017896,IPR017900,IPR025192",D3GY63
160,EC042_0741,D3GY62,"IPR003952,IPR003953,IPR011281,IPR013027,IPR014006,IPR015939,IPR027477",D3GY62
161,EC042_4880,D3GY23,"IPR006124,IPR010045,IPR017849,IPR017850,IPR024052",D3GY23
162,EC042_2874,D3H4T7,"IPR000358,IPR009078,IPR012348,IPR026023,IPR026494",D3H4T7
163,EC042_2873,D3H4T6,"IPR000788,IPR008926,IPR013346,IPR013509,IPR013554,IPR026459",D3H4T6
164,EC042_2874,D3H4T7,"IPR000358,IPR009078,IPR012348,IPR026023,IPR026494",D3H4T7
165,EC042_2873,D3H4T6,"IPR000788,IPR008926,IPR013346,IPR013509,IPR013554,IPR026459",D3H4T6
166,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
167,EC042_4716,D3GW38,"IPR001150,IPR005144,IPR012833,IPR019777",D3GW38
168,EC042_0009,D3H393,"IPR001585,IPR004730,IPR013785,IPR018225",D3H393
